,Date,Open,High,Low,Close,Volume,DollarValue
49,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
50,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
51,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
52,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
53,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
54,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
55,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
56,2024-03-06 09:31:00-05:00,510.47,510.77,510.45,510.66,385905.0,20000000
57,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
58,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
59,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
60,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
61,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
62,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
63,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
64,2024-03-06 09:32:00-05:00,510.66,510.74,510.57,510.62,278665.0,20000000
65,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
66,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
67,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
68,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
69,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
70,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
71,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
72,2024-03-06 09:33:00-05:00,510.62,510.8504,510.61,510.74,284348.0,20000000
73,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
74,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
75,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
76,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
77,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
78,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
79,2024-03-06 09:34:00-05:00,510.74,510.7405,510.38,510.4,258004.0,20000000
80,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
81,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
82,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
83,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
84,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
85,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
86,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
87,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
88,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
89,2024-03-06 09:35:00-05:00,510.4,510.51,510.17,510.31,370052.0,20000000
90,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
91,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
92,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
93,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
94,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
95,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
96,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
97,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
98,2024-03-06 09:36:00-05:00,510.29,510.4,510.02,510.02,334862.0,20000000
99,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
100,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
101,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
102,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
103,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
104,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
105,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
106,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
107,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
108,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
109,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
110,2024-03-06 09:37:00-05:00,510.015,510.04,509.81,509.82,446986.0,20000000
111,2024-03-06 09:38:00-05:00,509.83,509.98,509.71,509.76,218463.0,20000000
112,2024-03-06 09:38:00-05:00,509.83,509.98,509.71,509.76,218463.0,20000000
113,2024-03-06 09:38:00-05:00,509.83,509.98,509.71,509.76,218463.0,20000000
114,2024-03-06 09:38:00-05:00,509.83,509.98,509.71,509.76,218463.0,20000000
115,2024-03-06 09:38:00-05:00,509.83,509.98,509.71,509.76,218463.0,20000000
116,2024-03-06 09:38:00-05:00,509.83,509.98,509.71,509.76,218463.0,20000000
117,2024-03-06 09:39:00-05:00,509.76,509.95,509.71,509.93,182612.0,20000000
118,2024-03-06 09:39:00-05:00,509.76,509.95,509.71,509.93,182612.0,20000000
119,2024-03-06 09:39:00-05:00,509.76,509.95,509.71,509.93,182612.0,20000000
120,2024-03-06 09:39:00-05:00,509.76,509.95,509.71,509.93,182612.0,20000000
121,2024-03-06 09:39:00-05:00,509.76,509.95,509.71,509.93,182612.0,20000000
122,2024-03-06 09:40:00-05:00,509.93,510.14,509.875,510.1187,186201.0,20000000
123,2024-03-06 09:40:00-05:00,509.93,510.14,509.875,510.1187,186201.0,20000000
124,2024-03-06 09:40:00-05:00,509.93,510.14,509.875,510.1187,186201.0,20000000
125,2024-03-06 09:40:00-05:00,509.93,510.14,509.875,510.1187,186201.0,20000000
126,2024-03-06 09:40:00-05:00,509.93,510.14,509.875,510.1187,186201.0,20000000
127,2024-03-06 09:41:00-05:00,510.11,510.19,510.0,510.02,149912.0,20000000
128,2024-03-06 09:41:00-05:00,510.11,510.19,510.0,510.02,149912.0,20000000
129,2024-03-06 09:41:00-05:00,510.11,510.19,510.0,510.02,149912.0,20000000
130,2024-03-06 09:41:00-05:00,510.11,510.19,510.0,510.02,149912.0,20000000
131,2024-03-06 09:42:00-05:00,510.03,510.13,509.9289,510.06,162848.0,20000000
132,2024-03-06 09:42:00-05:00,510.03,510.13,509.9289,510.06,162848.0,20000000
133,2024-03-06 09:42:00-05:00,510.03,510.13,509.9289,510.06,162848.0,20000000
134,2024-03-06 09:42:00-05:00,510.03,510.13,509.9289,510.06,162848.0,20000000
135,2024-03-06 09:42:00-05:00,510.03,510.13,509.9289,510.06,162848.0,20000000
136,2024-03-06 09:43:00-05:00,510.08,510.1801,509.99,510.08,126772.0,20000000
137,2024-03-06 09:43:00-05:00,510.08,510.1801,509.99,510.08,126772.0,20000000
138,2024-03-06 09:43:00-05:00,510.08,510.1801,509.99,510.08,126772.0,20000000
139,2024-03-06 09:43:00-05:00,510.08,510.1801,509.99,510.08,126772.0,20000000
140,2024-03-06 09:44:00-05:00,510.155,510.155,510.155,510.155,162345.0,20000000
141,2024-03-06 09:44:00-05:00,510.155,510.155,510.155,510.155,162345.0,20000000
142,2024-03-06 09:44:00-05:00,510.155,510.155,510.155,510.155,162345.0,20000000
143,2024-03-06 09:44:00-05:00,510.155,510.155,510.155,510.155,162345.0,20000000
144,2024-03-06 09:44:00-05:00,510.155,510.155,510.155,510.155,162345.0,20000000
145,2024-03-06 09:45:00-05:00,510.15,510.36,510.15,510.19,204327.0,20000000
146,2024-03-06 09:45:00-05:00,510.15,510.36,510.15,510.19,204327.0,20000000
147,2024-03-06 09:45:00-05:00,510.15,510.36,510.15,510.19,204327.0,20000000
148,2024-03-06 09:45:00-05:00,510.15,510.36,510.15,510.19,204327.0,20000000
149,2024-03-06 09:45:00-05:00,510.15,510.36,510.15,510.19,204327.0,20000000
150,2024-03-06 09:45:00-05:00,510.15,510.36,510.15,510.19,204327.0,20000000
151,2024-03-06 09:46:00-05:00,510.18,510.2301,509.91,510.0125,175943.0,20000000
152,2024-03-06 09:46:00-05:00,510.18,510.2301,509.91,510.0125,175943.0,20000000
153,2024-03-06 09:46:00-05:00,510.18,510.2301,509.91,510.0125,175943.0,20000000
154,2024-03-06 09:46:00-05:00,510.18,510.2301,509.91,510.0125,175943.0,20000000
155,2024-03-06 09:46:00-05:00,510.18,510.2301,509.91,510.0125,175943.0,20000000
156,2024-03-06 09:47:00-05:00,509.9905,510.08,509.85,509.91,141693.0,20000000
157,2024-03-06 09:47:00-05:00,509.9905,510.08,509.85,509.91,141693.0,20000000
158,2024-03-06 09:47:00-05:00,509.9905,510.08,509.85,509.91,141693.0,20000000
159,2024-03-06 09:47:00-05:00,509.9905,510.08,509.85,509.91,141693.0,20000000
160,2024-03-06 09:48:00-05:00,509.9,510.02,509.8812,509.92,168818.0,20000000
161,2024-03-06 09:48:00-05:00,509.9,510.02,509.8812,509.92,168818.0,20000000
162,2024-03-06 09:48:00-05:00,509.9,510.02,509.8812,509.92,168818.0,20000000
163,2024-03-06 09:48:00-05:00,509.9,510.02,509.8812,509.92,168818.0,20000000
164,2024-03-06 09:48:00-05:00,509.9,510.02,509.8812,509.92,168818.0,20000000
165,2024-03-06 09:49:00-05:00,509.93,510.065,509.9,510.01,122769.0,20000000
166,2024-03-06 09:49:00-05:00,509.93,510.065,509.9,510.01,122769.0,20000000
167,2024-03-06 09:49:00-05:00,509.93,510.065,509.9,510.01,122769.0,20000000
168,2024-03-06 09:49:00-05:00,509.93,510.065,509.9,510.01,122769.0,20000000
169,2024-03-06 09:50:00-05:00,510.0,510.0,509.8,509.815,138292.0,20000000
170,2024-03-06 09:50:00-05:00,510.0,510.0,509.8,509.815,138292.0,20000000
171,2024-03-06 09:50:00-05:00,510.0,510.0,509.8,509.815,138292.0,20000000
172,2024-03-06 09:50:00-05:00,510.0,510.0,509.8,509.815,138292.0,20000000
173,2024-03-06 09:51:00-05:00,509.8,509.97,509.735,509.885,159997.0,20000000
174,2024-03-06 09:51:00-05:00,509.8,509.97,509.735,509.885,159997.0,20000000
175,2024-03-06 09:51:00-05:00,509.8,509.97,509.735,509.885,159997.0,20000000
176,2024-03-06 09:51:00-05:00,509.8,509.97,509.735,509.885,159997.0,20000000
177,2024-03-06 09:51:00-05:00,509.8,509.97,509.735,509.885,159997.0,20000000
178,2024-03-06 09:52:00-05:00,509.88,510.13,509.858,510.05,103049.0,20000000
179,2024-03-06 09:52:00-05:00,509.88,510.13,509.858,510.05,103049.0,20000000
180,2024-03-06 09:52:00-05:00,509.88,510.13,509.858,510.05,103049.0,20000000
181,2024-03-06 09:53:00-05:00,510.05,510.1,509.8217,509.89,140466.0,20000000
182,2024-03-06 09:53:00-05:00,510.05,510.1,509.8217,509.89,140466.0,20000000
183,2024-03-06 09:53:00-05:00,510.05,510.1,509.8217,509.89,140466.0,20000000
184,2024-03-06 09:53:00-05:00,510.05,510.1,509.8217,509.89,140466.0,20000000
185,2024-03-06 09:54:00-05:00,509.89,510.03,509.89,509.99,92720.0,20000000
186,2024-03-06 09:54:00-05:00,509.89,510.03,509.89,509.99,92720.0,20000000
187,2024-03-06 09:54:00-05:00,509.89,510.03,509.89,509.99,92720.0,20000000
188,2024-03-06 09:55:00-05:00,510.005,510.14,509.89,509.92,130298.0,20000000
189,2024-03-06 09:55:00-05:00,510.005,510.14,509.89,509.92,130298.0,20000000
190,2024-03-06 09:55:00-05:00,510.005,510.14,509.89,509.92,130298.0,20000000
191,2024-03-06 09:55:00-05:00,510.005,510.14,509.89,509.92,130298.0,20000000
192,2024-03-06 09:56:00-05:00,509.9299,510.11,509.9299,510.03,106061.0,20000000
193,2024-03-06 09:56:00-05:00,509.9299,510.11,509.9299,510.03,106061.0,20000000
194,2024-03-06 09:56:00-05:00,509.9299,510.11,509.9299,510.03,106061.0,20000000
195,2024-03-06 09:57:00-05:00,510.02,510.03,509.77,509.79,121078.0,20000000
196,2024-03-06 09:57:00-05:00,510.02,510.03,509.77,509.79,121078.0,20000000
197,2024-03-06 09:57:00-05:00,510.02,510.03,509.77,509.79,121078.0,20000000
198,2024-03-06 09:57:00-05:00,510.02,510.03,509.77,509.79,121078.0,20000000
199,2024-03-06 09:58:00-05:00,509.78,509.82,509.65,509.725,135189.0,20000000
200,2024-03-06 09:58:00-05:00,509.78,509.82,509.65,509.725,135189.0,20000000
201,2024-03-06 09:58:00-05:00,509.78,509.82,509.65,509.725,135189.0,20000000
202,2024-03-06 09:58:00-05:00,509.78,509.82,509.65,509.725,135189.0,20000000
203,2024-03-06 09:59:00-05:00,509.73,509.9531,509.63,509.91,127961.0,20000000
204,2024-03-06 09:59:00-05:00,509.73,509.9531,509.63,509.91,127961.0,20000000
205,2024-03-06 09:59:00-05:00,509.73,509.9531,509.63,509.91,127961.0,20000000
206,2024-03-06 09:59:00-05:00,509.73,509.9531,509.63,509.91,127961.0,20000000
207,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
208,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
209,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
210,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
211,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
212,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
213,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
214,2024-03-06 10:00:00-05:00,509.9,509.94,509.37,509.8338,285132.0,20000000
215,2024-03-06 10:01:00-05:00,509.825,509.93,509.51,509.5499,126989.0,20000000
216,2024-03-06 10:01:00-05:00,509.825,509.93,509.51,509.5499,126989.0,20000000
217,2024-03-06 10:01:00-05:00,509.825,509.93,509.51,509.5499,126989.0,20000000
218,2024-03-06 10:01:00-05:00,509.825,509.93,509.51,509.5499,126989.0,20000000
219,2024-03-06 10:02:00-05:00,509.51,509.69,509.42,509.68,138499.0,20000000
220,2024-03-06 10:02:00-05:00,509.51,509.69,509.42,509.68,138499.0,20000000
221,2024-03-06 10:02:00-05:00,509.51,509.69,509.42,509.68,138499.0,20000000
222,2024-03-06 10:02:00-05:00,509.51,509.69,509.42,509.68,138499.0,20000000
223,2024-03-06 10:03:00-05:00,509.67,509.725,509.28,509.3201,93032.0,20000000
224,2024-03-06 10:03:00-05:00,509.67,509.725,509.28,509.3201,93032.0,20000000
225,2024-03-06 10:03:00-05:00,509.67,509.725,509.28,509.3201,93032.0,20000000
226,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
227,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
228,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
229,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
230,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
231,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
232,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
233,2024-03-06 10:04:00-05:00,509.33,509.45,508.785,508.82,310468.0,20000000
234,2024-03-06 10:05:00-05:00,508.84,509.15,508.8,508.88,160196.0,20000000
235,2024-03-06 10:05:00-05:00,508.84,509.15,508.8,508.88,160196.0,20000000
236,2024-03-06 10:05:00-05:00,508.84,509.15,508.8,508.88,160196.0,20000000
237,2024-03-06 10:05:00-05:00,508.84,509.15,508.8,508.88,160196.0,20000000
238,2024-03-06 10:05:00-05:00,508.84,509.15,508.8,508.88,160196.0,20000000
239,2024-03-06 10:06:00-05:00,508.88,508.97,508.52,508.6799,205531.0,20000000
240,2024-03-06 10:06:00-05:00,508.88,508.97,508.52,508.6799,205531.0,20000000
241,2024-03-06 10:06:00-05:00,508.88,508.97,508.52,508.6799,205531.0,20000000
242,2024-03-06 10:06:00-05:00,508.88,508.97,508.52,508.6799,205531.0,20000000
243,2024-03-06 10:06:00-05:00,508.88,508.97,508.52,508.6799,205531.0,20000000
244,2024-03-06 10:06:00-05:00,508.88,508.97,508.52,508.6799,205531.0,20000000
245,2024-03-06 10:07:00-05:00,508.68,508.71,508.42,508.5184,142794.0,20000000
246,2024-03-06 10:07:00-05:00,508.68,508.71,508.42,508.5184,142794.0,20000000
247,2024-03-06 10:07:00-05:00,508.68,508.71,508.42,508.5184,142794.0,20000000
248,2024-03-06 10:07:00-05:00,508.68,508.71,508.42,508.5184,142794.0,20000000
249,2024-03-06 10:08:00-05:00,508.5199,509.1597,508.49,509.13,199131.0,20000000
250,2024-03-06 10:08:00-05:00,508.5199,509.1597,508.49,509.13,199131.0,20000000
251,2024-03-06 10:08:00-05:00,508.5199,509.1597,508.49,509.13,199131.0,20000000
252,2024-03-06 10:08:00-05:00,508.5199,509.1597,508.49,509.13,199131.0,20000000
253,2024-03-06 10:08:00-05:00,508.5199,509.1597,508.49,509.13,199131.0,20000000
254,2024-03-06 10:08:00-05:00,508.5199,509.1597,508.49,509.13,199131.0,20000000
255,2024-03-06 10:09:00-05:00,509.135,509.135,508.78,508.85,122835.0,20000000
256,2024-03-06 10:09:00-05:00,509.135,509.135,508.78,508.85,122835.0,20000000
257,2024-03-06 10:09:00-05:00,509.135,509.135,508.78,508.85,122835.0,20000000
258,2024-03-06 10:09:00-05:00,509.135,509.135,508.78,508.85,122835.0,20000000
259,2024-03-06 10:10:00-05:00,508.84,509.14,508.83,509.13,108130.0,20000000
260,2024-03-06 10:10:00-05:00,508.84,509.14,508.83,509.13,108130.0,20000000
261,2024-03-06 10:10:00-05:00,508.84,509.14,508.83,509.13,108130.0,20000000
262,2024-03-06 10:11:00-05:00,509.13,509.33,508.77,509.28,193827.0,20000000
263,2024-03-06 10:11:00-05:00,509.13,509.33,508.77,509.28,193827.0,20000000
264,2024-03-06 10:11:00-05:00,509.13,509.33,508.77,509.28,193827.0,20000000
265,2024-03-06 10:11:00-05:00,509.13,509.33,508.77,509.28,193827.0,20000000
266,2024-03-06 10:11:00-05:00,509.13,509.33,508.77,509.28,193827.0,20000000
267,2024-03-06 10:12:00-05:00,509.28,509.29,508.9405,508.96,105547.0,20000000
268,2024-03-06 10:12:00-05:00,509.28,509.29,508.9405,508.96,105547.0,20000000
269,2024-03-06 10:12:00-05:00,509.28,509.29,508.9405,508.96,105547.0,20000000
270,2024-03-06 10:13:00-05:00,508.97,509.028,508.85,508.855,94648.0,20000000
271,2024-03-06 10:13:00-05:00,508.97,509.028,508.85,508.855,94648.0,20000000
272,2024-03-06 10:13:00-05:00,508.97,509.028,508.85,508.855,94648.0,20000000
273,2024-03-06 10:14:00-05:00,508.86,509.2,508.75,509.15,105407.0,20000000
274,2024-03-06 10:14:00-05:00,508.86,509.2,508.75,509.15,105407.0,20000000
275,2024-03-06 10:14:00-05:00,508.86,509.2,508.75,509.15,105407.0,20000000
276,2024-03-06 10:15:00-05:00,509.14,509.465,509.11,509.41,154737.0,20000000
277,2024-03-06 10:15:00-05:00,509.14,509.465,509.11,509.41,154737.0,20000000
278,2024-03-06 10:15:00-05:00,509.14,509.465,509.11,509.41,154737.0,20000000
279,2024-03-06 10:15:00-05:00,509.14,509.465,509.11,509.41,154737.0,20000000
280,2024-03-06 10:16:00-05:00,509.41,509.705,509.41,509.7,139478.0,20000000
281,2024-03-06 10:16:00-05:00,509.41,509.705,509.41,509.7,139478.0,20000000
282,2024-03-06 10:16:00-05:00,509.41,509.705,509.41,509.7,139478.0,20000000
283,2024-03-06 10:16:00-05:00,509.41,509.705,509.41,509.7,139478.0,20000000
284,2024-03-06 10:17:00-05:00,509.7,509.76,509.53,509.62,108296.0,20000000
285,2024-03-06 10:17:00-05:00,509.7,509.76,509.53,509.62,108296.0,20000000
286,2024-03-06 10:17:00-05:00,509.7,509.76,509.53,509.62,108296.0,20000000
287,2024-03-06 10:18:00-05:00,509.62,509.695,509.4,509.615,96229.0,20000000
288,2024-03-06 10:18:00-05:00,509.62,509.695,509.4,509.615,96229.0,20000000
289,2024-03-06 10:18:00-05:00,509.62,509.695,509.4,509.615,96229.0,20000000
290,2024-03-06 10:19:00-05:00,509.615,509.65,509.4,509.4401,82384.0,20000000
291,2024-03-06 10:19:00-05:00,509.615,509.65,509.4,509.4401,82384.0,20000000
292,2024-03-06 10:19:00-05:00,509.615,509.65,509.4,509.4401,82384.0,20000000
293,2024-03-06 10:20:00-05:00,509.44,509.63,509.435,509.63,106172.0,20000000
294,2024-03-06 10:20:00-05:00,509.44,509.63,509.435,509.63,106172.0,20000000
295,2024-03-06 10:20:00-05:00,509.44,509.63,509.435,509.63,106172.0,20000000
296,2024-03-06 10:21:00-05:00,509.72,509.72,509.72,509.72,164462.0,20000000
297,2024-03-06 10:21:00-05:00,509.72,509.72,509.72,509.72,164462.0,20000000
298,2024-03-06 10:21:00-05:00,509.72,509.72,509.72,509.72,164462.0,20000000
299,2024-03-06 10:21:00-05:00,509.72,509.72,509.72,509.72,164462.0,20000000
300,2024-03-06 10:21:00-05:00,509.72,509.72,509.72,509.72,164462.0,20000000
301,2024-03-06 10:22:00-05:00,509.72,509.8,509.56,509.6714,169027.0,20000000
302,2024-03-06 10:22:00-05:00,509.72,509.8,509.56,509.6714,169027.0,20000000
303,2024-03-06 10:22:00-05:00,509.72,509.8,509.56,509.6714,169027.0,20000000
304,2024-03-06 10:22:00-05:00,509.72,509.8,509.56,509.6714,169027.0,20000000
305,2024-03-06 10:22:00-05:00,509.72,509.8,509.56,509.6714,169027.0,20000000
306,2024-03-06 10:23:00-05:00,509.68,509.77,509.58,509.67,82820.0,20000000
307,2024-03-06 10:23:00-05:00,509.68,509.77,509.58,509.67,82820.0,20000000
308,2024-03-06 10:23:00-05:00,509.68,509.77,509.58,509.67,82820.0,20000000
309,2024-03-06 10:24:00-05:00,509.67,509.695,509.375,509.5,167448.0,20000000
310,2024-03-06 10:24:00-05:00,509.67,509.695,509.375,509.5,167448.0,20000000
311,2024-03-06 10:24:00-05:00,509.67,509.695,509.375,509.5,167448.0,20000000
